Date,Time,User1,User2,Message,SubLabel,CBLabel
18.6.2019,23:35:47,31,4,Re User Page - Thanks for your help! ,12,0
26.9.2020,23:35:42,68,147,THE OFFICIAL DEATH CERTIFICATE== BY RUSSIAN GOVERNMENT SAYS DEC 21 1879 AND YOUR OTHER LANGUAGE WIKIPEDIAS SAY SAME; GROW UP; WILL YOU!,11,0
11.3.2021,4:07:37,178,1,If you are interested; please comment or sign as appropriate. ,12,0
23.7.2020,17:42:13,139,197,NO ONE CAN KEEP ME FROM HERE YOU DUMB PIECE OF SHIT; NOT YAMLA'S STUPID ASS OR YOU!!! NOW HURRY UP AND SIT IN SOME TRAFFIC SO I CAN SEE YOUR HEAD ROLL DOWN THE STREET,11,0
29.12.2019,8:12:58,103,161,Disjunctive Hello; IByte; how are you? Yes; I left the C syntax out of the merge of Disjunctive because there was no place to put it; and it does not seem logical to include it. Imagine a page about horses with a single line at the bottom that says; oh; by the way; Germans say Pferd. The fact is covered in C syntax; where I believe it belongs. Cheers! ,12,0
2.5.2020,7:17:24,141,4,Attn IMROY: if I want your stinky opinion I would have flushed three times pal! ,11,0
30.3.2022,20:26:59,114,195,I agree that we should be consistent. There is probably a subtle difference between the x effect and x electricity ; so we need to record both forms somehow. I would say that the x effect is an abstract concept meaning the process by which e.g. squeezing a crystal creates electricity ; while x electricity is a concrete thing; the electricity that you get as the result of the effect. I think this means that the title of the article should be the x effect ; as you said above; but let's acknowledge the existence of the x electricity form somewhere in each article. ,12,0
26.8.2020,5:58:41,76,25,DEAR GWERNOL; U USELESS CUNT MOLESTING NIGGERTARD GO FUCK DVD RW'S 2 INCH ALBINO COCK DEAR GWERNOL; U USELESS CUNT MOLESTING NIGGERTARD GO FUCK DVD RW'S 2 INCH ALBINO COCK DEAR GWERNOL; U USELESS CUNT MOLESTING NIGGERTARD GO FUCK DVD RW'S 2 INCH ALBINO COCKDEAR GWERNOL; U USELESS CUNT MOLESTING NIGGERTARD GO FUCK DVD RW'S 2 INCH ALBINO COCKDEAR GWERNOL; U USELESS CUNT MOLESTING NIGGERTARD GO FUCK DVD RW'S 2 INCH ALBINO COCK ,11,0
18.1.2022,17:16:07,18,129,You know what? I think you are right. Right about Esperanza and about me too. ,12,0
10.10.2021,10:57:57,189,128,Im not posting their; he never provided proof or anything why not give him hell!,11,0
9.6.2020,13:59:38,106,186,Please stop vandalising the Gary Williams page. You are abusing a good service.,11,0
15.8.2019,21:47:10,52,186,Preemptive may be more common but it is plainly inaccurate therefore not NPOV. ,12,0
8.12.2020,9:00:24,186,47,I HOPE ISRAEL GETS WIPED OFF THE MAP ,11,0
29.3.2022,6:36:48,160,53,Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore. Your mum is a big fat whore.,11,0
2.7.2022,3:42:11,58,19,A precedent in British peerage law has decided centuries ago that the monarch cannot hold a title from himself. This means a purely English title (and now Scottish; too . However; nothing apparently prevents from holding a foreign title; or a sovereign title. Defender of Faith can be seen as a sovereign title. Queen of dominions beyond sea is sovereign. Lord of Ireland apparently was sovereign. Empress of India was sovereign. Man is sovereign or Norwegian. Normandy was French. Orange was Holy Roman Empire  s. Hanover also. Etc. ,12,0
16.5.2022,21:28:52,195,49,It's my talk page I can do whatever the heck I want with it. However if you keep defacing my talk page I will try my damnedest to get you banned. _Sanka 123_,11,0
7.3.2020,5:38:24,41,170,someone just messed up on your last revision on Megawati Sukarnoputri. could you please check that page? thanks ,12,0
12.1.2019,24:20:39,46,90,Arg. THis shit is not CREDIBLE!,11,0
19.11.2019,24:59:26,195,22,Yes; Brandon; I am sure there is. But as you and I both know God and only God will judge on the last day. The verse the user keeps citing so hopelessly refers to Jesus  role in his second coming; and has nothing to do with the day of judgement. So; yes you are absolutely right about him not acting as a judge. Anyways the issue has been solved despite the anon IP (70.21  user  s failure to admit that he/she was wrong. Thanks; ,12,0
18.11.2021,12:19:19,30,53,Sassalism  Please stop. If you continue to sass me; you will be taken back here to G.A.S.D. and forced to mop the floors. Richard A. Gulas; Principal G.A.S.D.,11,0
8.12.2022,22:56:26,158,116,Yea; the little lines were nice  Thanks again for this. One question; do you type out User E brown; Hurricane enthusiast; Squawk Box every time you leave a message; or do you have a special command? Just wondering . ,12,0
9.1.2022,16:01:57,104,66,Blink 182== You ahve 3 Blink 182 CD's???? WOW I have 24 motherfucker. So I do know what I am talking about.,11,0
5.7.2021,19:52:04,90,160,You seem to have a problem with people posting information and expanding Wiki. Maybe you should take up another hobby since you seem to be obsessed with keeping the public ignorant. If this part of your job to manipulate public information to twist it your way?,11,0
